departure_id,departure_radius,destination_id,destination_radius,search_date,search_date_range
203,0,93,0,"2012-02-26",0
222,0,44,0,NULL,0
5469,0,179,0,NULL,0
310,0,229,0,NULL,0
30,0,194,0,"2012-05-31",0
310,0,170,0,NULL,0
228,0,5463,0,NULL,0
69,0,55,0,NULL,0
270,0,138,0,NULL,0
310,0,100,0,NULL,0
270,0,160,0,NULL,0
30,0,53,0,NULL,0
35,20,269,0,NULL,0
30,0,194,0,"2012-05-31",0
254,0,228,0,NULL,1
138,0,310,0,NULL,0
179,0,134,0,NULL,0
169,0,351,0,NULL,0
67,30,228,30,NULL,0
224,50,163,50,NULL,0
270,0,30,30,"2012-06-10",0
310,0,100,0,NULL,0
140,0,81,0,"2012-06-01",0
310,0,170,0,NULL,0
354,50,134,0,NULL,0
254,0,228,0,NULL,4
35,20,269,0,NULL,0
270,0,138,0,NULL,0
32,0,30,0,"2012-06-15",0
134,0,121,0,NULL,0
30,0,97,0,NULL,0
97,0,30,0,NULL,1
310,10,97,10,NULL,0
20,30,69,20,NULL,1
97,0,30,0,NULL,1
67,50,NULL,0,NULL,1
32,0,30,0,"2012-06-15",0
97,0,30,0,NULL,1
35,20,269,0,NULL,0
138,0,175,0,NULL,0
222,0,44,0,NULL,0
152,0,246,0,NULL,0
310,0,170,0,NULL,0
228,0,5463,0,NULL,0
270,0,NULL,0,NULL,0
30,0,229,0,NULL,0
73,0,97,0,NULL,0
270,0,NULL,0,NULL,0
310,0,100,0,NULL,0
32,0,30,0,"2012-06-15",0
310,0,359,0,NULL,0
87,0,7711,0,NULL,0
310,0,170,0,NULL,0
97,0,30,0,NULL,1
97,0,30,0,NULL,1
253,0,44,0,NULL,0
270,0,30,30,"2012-06-10",0
253,0,44,0,NULL,0
134,0,121,0,NULL,0
120,0,140,0,NULL,0
30,0,194,0,"2012-05-31",0
351,0,67,0,NULL,0
310,0,170,0,NULL,0
254,0,228,0,NULL,4
8454,0,6979,0,NULL,0
45,0,67,0,NULL,0
270,0,NULL,0,NULL,0
30,0,229,0,NULL,0
93,0,134,0,NULL,0
5469,0,179,0,NULL,0
97,0,30,0,NULL,1
228,0,30,0,NULL,0
169,0,351,0,NULL,0
310,0,170,0,NULL,0
30,0,97,0,NULL,0
30,0,138,0,NULL,0
30,20,270,20,NULL,0
354,50,134,0,NULL,0
270,0,NULL,0,NULL,0
35,20,269,0,NULL,0
163,0,261,0,NULL,0
37,0,134,0,NULL,0
97,0,30,0,NULL,1
253,0,44,0,NULL,0
152,0,246,0,NULL,0
6209,80,21763,80,NULL,4
30,0,270,30,NULL,0
169,0,351,0,NULL,0
30,0,138,0,NULL,0
229,0,30,0,NULL,0
253,10,224,20,NULL,0
228,0,67,0,NULL,0
97,0,321,0,NULL,0
138,0,32,0,NULL,0
310,0,170,0,NULL,0
134,20,344,50,NULL,0
30,0,134,0,NULL,0
73,0,30,0,NULL,0
134,0,30,0,NULL,0
134,20,44,50,NULL,0
315,10,16,10,NULL,4
253,0,44,0,NULL,0
37,0,97,20,NULL,0
32,0,30,0,"2012-06-15",0
255,30,NULL,0,NULL,1
5732,0,NULL,0,NULL,0
30,0,229,0,NULL,0
16,10,315,10,NULL,4
346,30,30,0,NULL,NULL
169,0,97,0,NULL,0
163,0,261,0,NULL,0
169,0,97,0,NULL,0
152,0,246,0,NULL,0
270,0,160,0,NULL,0
179,0,213,0,"2012-05-31",0
67,50,NULL,0,NULL,1
228,0,30,0,NULL,0
6209,80,21763,80,NULL,4
30,0,194,0,NULL,0
194,0,179,30,NULL,0
7705,50,351,50,NULL,0
134,20,44,50,NULL,0
194,0,179,30,NULL,0
228,0,30,0,NULL,0
310,0,170,0,NULL,0
282,50,44,50,"2012-06-20",4
113,0,1,0,NULL,0
97,0,30,0,NULL,1
0,50,6000,50,NULL,NULL
30,0,134,0,NULL,0
228,0,176,50,NULL,0
97,0,160,0,NULL,0
110,0,228,0,NULL,0
169,0,97,0,NULL,0
140,20,81,0,NULL,0
5732,0,NULL,0,NULL,0
152,0,246,0,NULL,0
310,0,170,0,NULL,0
100,0,7718,30,NULL,0
134,0,30,0,NULL,0
32,0,134,0,NULL,0
30,0,270,30,NULL,0
30,0,194,0,NULL,0
97,20,147,20,NULL,0
310,10,97,10,NULL,0
270,0,NULL,0,NULL,0
97,0,317,0,NULL,0
1,50,6000,50,NULL,NULL
253,0,44,0,NULL,0
35,20,269,0,NULL,0
97,0,229,0,NULL,0
134,20,56,50,NULL,0
179,0,134,0,NULL,0
30,0,134,0,NULL,0
30,0,7700,0,NULL,0
140,20,81,0,NULL,0
30,50,175,0,NULL,0
73,0,30,0,NULL,0
5732,0,NULL,0,NULL,0
16,10,315,10,NULL,4
253,0,44,0,NULL,0
179,0,134,0,NULL,0
169,50,6795,0,NULL,0
310,0,36,0,NULL,0
30,0,7700,0,NULL,0
207,30,7704,30,NULL,NULL
97,0,30,0,NULL,1
194,0,355,0,NULL,0
30,0,229,0,NULL,0
228,0,30,0,NULL,0
279,0,175,0,NULL,0
97,0,30,0,NULL,1
97,20,147,20,NULL,0
228,0,30,0,NULL,0
179,0,134,0,NULL,0
97,0,30,0,NULL,1
30,50,175,0,NULL,0
270,0,NULL,0,NULL,0
134,0,30,0,NULL,0
213,50,134,0,NULL,0
NULL,0,NULL,0,NULL,0
30,0,134,0,NULL,0
69,0,30,0,NULL,0
254,0,228,0,NULL,1
310,0,170,0,"2012-05-31",0
169,50,6795,0,NULL,0
194,0,355,0,NULL,0
203,20,175,0,"2012-05-31",0
246,0,54,0,NULL,0
228,0,30,0,NULL,0
169,0,6795,0,NULL,0
163,20,194,20,NULL,0
179,0,134,0,NULL,0
69,0,30,0,NULL,0
69,0,61,0,NULL,0
100,0,7718,30,NULL,0
44,0,37,0,"2012-06-10",0
134,20,344,50,NULL,0
179,0,134,0,NULL,0
310,0,228,0,NULL,0
134,0,179,0,NULL,0
97,0,30,0,NULL,1
3112,0,134,0,NULL,0
212,0,44,0,NULL,0
30,0,317,0,NULL,0
32,0,30,0,"2012-06-15",0
169,0,6795,0,NULL,0
97,20,147,20,NULL,0
97,0,30,0,NULL,1
261,50,179,0,NULL,0
134,0,179,0,NULL,0
310,0,170,0,"2012-05-31",0
310,0,2156,0,NULL,0
254,0,228,0,NULL,1
310,0,228,0,NULL,0
1,0,113,0,NULL,0
100,0,73,20,NULL,0
134,0,179,0,NULL,0
138,0,228,0,"2012-06-10",0
346,30,30,0,NULL,NULL
30,0,270,30,NULL,0
169,0,97,0,NULL,0
203,20,175,0,"2012-05-31",0
310,0,36,0,NULL,0
93,0,134,0,NULL,0
134,0,30,0,NULL,0
7750,0,142,0,NULL,0
35,20,269,0,NULL,0
134,0,194,0,NULL,0
228,0,138,0,NULL,0
310,0,2156,0,NULL,0
203,20,175,0,"2012-05-31",0
37,0,246,0,NULL,0
310,0,36,0,NULL,0
134,0,179,0,NULL,0
37,0,97,20,NULL,0
179,0,30,0,NULL,0
30,0,229,0,NULL,0
270,0,NULL,0,NULL,0
97,0,321,0,NULL,0
73,10,212,0,NULL,0
346,0,30,0,NULL,0
1,0,113,0,NULL,0
134,0,30,0,NULL,0
338,20,134,20,NULL,0
134,0,30,0,NULL,0
270,0,NULL,0,NULL,0
37,0,97,20,NULL,0
37,0,134,0,NULL,0
310,0,170,0,"2012-05-31",0
179,0,134,0,NULL,0
37,0,246,0,NULL,0
134,0,252,0,NULL,0
330,20,255,10,NULL,NULL
228,0,310,0,NULL,NULL
93,0,134,0,NULL,0
30,0,97,0,NULL,0
30,0,134,0,NULL,0
194,0,179,30,NULL,0
351,0,228,0,NULL,0
97,0,30,0,NULL,1
7056,50,6950,50,NULL,0
173,0,246,0,NULL,0
228,0,138,0,NULL,0
310,0,170,0,NULL,0
163,0,261,0,NULL,0
30,0,69,0,NULL,0
93,0,134,0,NULL,0
44,0,37,0,"2012-06-10",0
253,0,120,0,"2012-06-11",1
297,0,228,0,NULL,0
134,0,30,0,NULL,0
37,0,246,0,NULL,0
163,0,261,0,NULL,0
134,0,30,0,NULL,0
310,0,170,0,"2012-05-31",0
NULL,0,8454,0,NULL,2
44,0,37,0,"2012-06-10",0
228,0,138,0,NULL,0
246,0,197,50,NULL,0
209,0,169,0,NULL,0
163,0,261,0,NULL,0
30,0,270,0,NULL,0
261,50,179,0,NULL,0
9291,50,21261,50,NULL,0
31,30,179,10,NULL,4
7750,0,142,0,NULL,0
134,0,73,0,NULL,0
212,20,119,30,NULL,0
194,0,179,30,NULL,0
30,0,270,0,NULL,4
194,0,179,30,NULL,0
270,0,NULL,0,NULL,0
175,0,134,0,NULL,0
97,0,30,0,NULL,1
163,0,261,0,NULL,0
351,0,278,0,NULL,0
134,0,73,0,NULL,0
31,30,179,0,NULL,4
5732,0,NULL,0,NULL,0
228,0,310,0,NULL,0
35,20,269,0,NULL,0
9291,50,6951,50,NULL,0
NULL,0,NULL,0,NULL,0
310,0,170,0,"2012-05-31",0
37,0,97,20,NULL,0
140,0,100,0,NULL,0
228,0,2196,0,NULL,0
228,0,310,0,NULL,0
NULL,0,NULL,0,NULL,0
183,0,301,0,NULL,0
69,0,86,0,NULL,0
253,10,120,20,"2012-06-11",1
30,0,97,0,NULL,0
317,0,212,0,NULL,0
31,40,179,0,NULL,4
253,10,120,20,"2012-06-11",1
9291,50,6950,50,NULL,0
37,0,97,20,NULL,0
246,0,197,50,NULL,0
175,0,134,0,NULL,0
163,0,261,0,NULL,0
173,0,246,0,NULL,0
228,0,310,0,NULL,0
207,30,209,30,NULL,NULL
9291,50,6952,50,NULL,0
30,0,97,0,NULL,0
134,0,151,0,NULL,0
310,0,170,0,NULL,0
261,50,179,0,NULL,0
179,0,86,0,NULL,0
121,10,341,10,NULL,1
97,0,30,0,NULL,1
97,0,179,0,"2012-05-11",0
97,0,321,0,NULL,0
37,0,97,20,NULL,0
97,0,179,0,NULL,0
134,0,32,0,NULL,0
169,30,NULL,0,NULL,0
310,0,36,0,NULL,0
5732,0,NULL,0,NULL,0
NULL,0,NULL,0,NULL,0
44,0,134,0,"2012-05-31",0
279,0,134,0,NULL,0
97,0,179,0,NULL,0
30,0,270,0,NULL,4
246,20,194,20,NULL,0
134,0,351,0,NULL,0
9291,50,6952,50,NULL,0
183,0,301,0,NULL,0
14,0,73,50,NULL,2
121,10,341,10,NULL,0
0,50,6000,50,NULL,NULL
246,20,194,20,NULL,0
30,0,179,0,NULL,0
NULL,0,8454,0,NULL,2
121,10,341,10,NULL,0
179,0,86,0,NULL,0
5440,0,228,0,NULL,0
228,0,100,0,NULL,0
279,0,134,0,NULL,0
310,0,294,0,NULL,0
37,0,30,0,NULL,0
30,0,205,20,NULL,0
179,0,261,50,NULL,0
163,0,261,0,NULL,0
338,0,179,0,NULL,0
30,0,179,0,NULL,0
134,0,32,0,NULL,0
308,0,30,0,NULL,0
169,40,84,30,NULL,0
45,50,179,50,NULL,4
228,0,97,0,NULL,0
279,0,134,0,NULL,0
5440,0,228,0,NULL,0
297,0,228,0,NULL,0
134,0,30,0,NULL,0
255,30,NULL,0,NULL,1
69,0,86,0,NULL,0
270,0,NULL,0,NULL,0
212,20,119,30,NULL,0
44,0,37,0,"2012-06-10",0
30,0,293,0,NULL,0
228,0,176,50,NULL,0
97,0,30,0,NULL,1
44,0,134,0,"2012-05-31",0
7682,0,134,0,NULL,0
179,0,86,0,NULL,0
67,0,194,0,NULL,0
30,0,270,0,NULL,4
121,0,341,0,NULL,0
173,0,246,0,NULL,0
175,0,134,0,NULL,0
30,0,138,0,NULL,0
246,20,194,20,NULL,0
NULL,0,8454,0,NULL,2
228,0,170,0,"2012-06-15",0
175,50,32,50,NULL,0
97,0,179,0,NULL,0
255,30,NULL,0,NULL,1
179,0,86,0,NULL,0
228,0,176,50,NULL,0
44,0,134,0,"2012-05-31",0
134,0,44,0,NULL,0
228,0,100,0,NULL,0
30,0,270,0,NULL,4
30,0,138,0,NULL,0
179,0,86,0,NULL,0
310,0,170,0,NULL,0
37,0,97,20,NULL,0
228,0,170,0,"2012-06-15",0
100,0,310,0,NULL,0
338,0,179,0,NULL,0
228,0,176,50,NULL,0
270,0,NULL,0,NULL,0
179,0,86,0,NULL,0
30,0,270,0,NULL,4
175,0,8513,0,NULL,0
30,0,205,20,NULL,0
44,0,134,0,"2012-05-31",0
37,0,246,0,NULL,0
67,50,181,50,NULL,3
37,0,97,20,NULL,0
97,0,179,0,NULL,0
310,0,67,0,NULL,0
116,50,8840,50,NULL,3
67,50,181,50,NULL,3
228,0,170,0,"2012-06-15",0
69,0,194,0,NULL,0
228,0,179,0,NULL,0
163,20,117,20,NULL,0
NULL,0,NULL,0,NULL,0
37,0,246,0,NULL,0
173,0,246,0,NULL,0
67,50,181,50,NULL,3
270,0,NULL,0,NULL,0
179,0,86,0,NULL,0
228,0,176,50,NULL,0
134,0,30,0,NULL,0
228,0,170,0,"2012-06-15",0
30,0,341,0,"2012-06-13",0
246,0,54,0,NULL,0
134,0,30,0,NULL,0
179,0,261,50,NULL,0
30,20,212,20,NULL,1
175,0,134,0,NULL,0
194,0,67,0,NULL,0
269,20,118,50,"2012-06-10",0
270,0,NULL,0,NULL,0
37,0,246,0,NULL,0
315,0,97,0,NULL,0
228,0,176,50,NULL,0
134,0,30,0,NULL,0
30,0,97,0,NULL,0
246,0,54,0,NULL,0
228,0,170,0,"2012-06-15",0
315,0,97,0,NULL,0
30,0,293,0,NULL,0
30,20,293,10,NULL,0
93,0,134,0,NULL,0
69,0,194,0,NULL,0
30,0,134,0,NULL,0
37,0,246,0,NULL,0
134,0,30,0,NULL,0
37,0,97,20,NULL,0
30,0,270,0,NULL,0
228,0,176,50,NULL,0
97,0,5469,0,NULL,0
30,0,293,0,NULL,0
246,0,197,50,NULL,0
45,50,179,50,NULL,4
86,0,179,0,NULL,0
44,0,134,0,"2012-05-31",0
97,0,5469,0,NULL,0
69,0,194,0,NULL,0
179,0,270,0,NULL,0
81,0,30,0,NULL,0
139,20,254,0,NULL,NULL
44,0,30,0,NULL,0
134,0,30,0,NULL,0
30,0,97,0,NULL,0
2196,0,351,0,NULL,0
351,0,26,30,NULL,0
37,0,246,0,NULL,0
45,50,1,50,NULL,4
310,0,67,0,NULL,0
30,0,134,0,NULL,0
30,0,229,0,NULL,0
45,50,1,50,NULL,4
175,0,8513,0,NULL,0
5732,0,NULL,0,NULL,NULL
69,0,194,0,NULL,0
2196,0,351,0,NULL,0
228,0,176,50,NULL,0
97,0,179,0,NULL,0
338,0,97,0,NULL,NULL
45,50,1,50,NULL,4
246,0,197,50,NULL,0
44,0,30,0,NULL,0
37,0,246,0,NULL,0
69,0,228,0,NULL,0
179,0,261,50,NULL,0
45,50,1,50,NULL,4
97,50,246,50,NULL,0
30,0,229,0,NULL,0
173,0,246,0,NULL,0
30,0,97,0,NULL,0
30,0,134,0,NULL,0
211,0,44,0,NULL,NULL
179,0,234,0,NULL,0
30,0,270,0,NULL,0
45,50,1,50,NULL,4
315,0,97,0,NULL,0
97,0,310,0,NULL,0
93,0,134,0,NULL,0
97,0,179,0,NULL,0
30,0,205,20,NULL,0
NULL,0,8454,0,NULL,2
97,50,246,50,NULL,0
69,0,228,0,NULL,0
270,0,NULL,0,NULL,0
175,0,8513,0,NULL,0
228,0,176,50,NULL,0
93,0,134,0,NULL,0
NULL,0,8454,0,NULL,2
338,0,44,0,NULL,NULL
1,50,45,50,NULL,4
86,0,30,0,"2012-06-11",0
37,0,246,0,NULL,0
22,0,351,0,NULL,0
246,0,54,0,NULL,0
229,0,43,0,NULL,0
NULL,0,8454,0,NULL,2
228,0,211,10,NULL,0
228,0,30,0,NULL,1
175,0,134,0,NULL,0
22,0,351,0,NULL,0
3107,0,278,0,NULL,0
228,50,67,30,NULL,0
69,0,194,0,NULL,0
30,0,341,0,"2012-06-13",0
228,0,170,0,NULL,0
30,0,229,0,NULL,0
341,0,279,0,NULL,0
246,0,54,0,NULL,0
194,0,69,0,NULL,0
179,20,138,20,NULL,0
30,0,134,0,NULL,0
228,0,6696,0,NULL,1
310,0,67,0,NULL,0
30,0,44,0,NULL,0
194,0,228,0,NULL,1
179,20,138,20,NULL,0
73,0,30,0,NULL,2
278,50,67,30,NULL,0
86,0,58,0,NULL,0
97,0,44,0,NULL,NULL
97,0,44,0,NULL,NULL
278,50,67,30,NULL,0
1,50,45,50,NULL,4
3075,0,NULL,0,NULL,0
228,0,317,0,NULL,0
NULL,0,8454,0,NULL,2
179,0,261,50,NULL,0
30,0,270,0,NULL,0
3107,0,278,0,NULL,0
278,50,67,30,NULL,0
194,0,67,0,NULL,0
228,0,170,0,NULL,0
138,0,134,0,NULL,0
134,0,228,0,"2012-06-10",0
169,0,30,0,NULL,0
93,0,134,0,NULL,0
30,0,134,0,NULL,0
260,30,30,0,"2012-05-31",1
169,30,NULL,0,NULL,0
179,0,24,0,NULL,1
8461,20,211,0,NULL,0
44,0,134,0,"2012-05-31",0
8461,20,211,0,NULL,0
30,0,179,0,NULL,0
8461,20,211,0,NULL,0
138,0,228,0,NULL,0
30,0,229,0,NULL,0
3107,0,278,0,NULL,0
37,0,246,0,NULL,0
317,0,181,0,NULL,0
8461,20,211,0,NULL,0
169,40,NULL,0,NULL,0
140,0,310,0,NULL,0
228,0,170,0,NULL,0
179,0,246,0,NULL,0
103,0,246,0,NULL,0
175,0,134,0,NULL,0
30,0,179,0,NULL,0
97,0,44,0,NULL,NULL
134,0,252,0,NULL,0
69,0,194,0,NULL,0
212,0,117,0,NULL,0
3075,0,NULL,0,NULL,0
86,0,30,0,"2012-06-11",0
37,0,246,0,NULL,0
30,0,187,0,"2012-06-10",0
30,0,293,0,NULL,0
30,0,134,0,NULL,0
179,0,24,0,NULL,1
310,0,2156,0,NULL,0
246,0,197,50,NULL,0
73,50,2196,50,NULL,1
8461,30,37,0,NULL,0
NULL,0,8835,0,NULL,0
69,0,194,0,NULL,0
169,50,NULL,0,NULL,0
173,0,246,0,NULL,0
209,0,30,0,NULL,0
134,0,30,0,NULL,0
351,0,26,30,NULL,0
140,0,69,0,NULL,0
179,20,138,20,NULL,0
134,0,69,0,NULL,0
134,0,169,0,NULL,0
134,0,252,0,NULL,0
NULL,0,8835,0,NULL,0
315,0,97,0,NULL,0
134,0,30,0,NULL,0
179,20,138,20,NULL,0
103,0,246,0,NULL,0
37,0,246,0,NULL,0
100,0,6795,0,NULL,0
134,0,93,0,NULL,0
97,0,30,0,NULL,1
351,0,26,30,NULL,0
NULL,0,227,10,NULL,0
30,0,270,0,NULL,0
43,0,273,50,NULL,0
175,0,134,0,NULL,0
188,0,NULL,0,NULL,0
97,0,30,0,NULL,1
138,0,32,0,NULL,0
246,0,197,50,NULL,0
228,0,170,0,NULL,0
194,0,228,0,NULL,1
30,0,194,0,NULL,0
170,0,101,50,"2012-06-17",0
103,0,246,0,NULL,0
37,0,24,0,NULL,1
282,0,97,0,NULL,0
30,0,293,0,NULL,0
351,0,26,30,NULL,0
169,0,58,0,NULL,0
229,0,134,0,NULL,0
209,0,30,0,NULL,0
194,0,69,0,NULL,0
30,0,134,0,NULL,0
194,0,142,0,NULL,0
188,0,NULL,0,NULL,0
169,0,58,0,NULL,0
24,50,100,50,NULL,1
315,0,97,0,NULL,0
97,0,310,0,NULL,0
163,50,282,50,NULL,0
194,0,69,0,NULL,0
24,50,100,0,NULL,1
228,0,170,0,NULL,0
30,0,138,0,NULL,0
30,0,194,0,NULL,0
228,0,30,0,NULL,1
229,0,134,0,NULL,0
30,0,270,0,NULL,0
140,0,69,0,NULL,0
163,10,282,50,NULL,0
181,50,67,50,NULL,3
169,50,2139,0,NULL,0
24,30,100,0,NULL,1
209,0,30,0,NULL,0
228,0,2196,0,NULL,0
134,10,138,10,NULL,0
5463,50,194,50,NULL,4
175,0,8513,0,NULL,0
30,0,194,0,NULL,0
270,0,84,0,"2012-05-31",0
30,0,169,50,NULL,0
134,0,69,0,"2012-05-31",0
134,0,37,0,"2012-06-15",0
NULL,0,8835,0,NULL,0
30,0,138,0,NULL,0
246,0,197,50,NULL,0
30,0,194,0,NULL,0
228,10,97,50,NULL,0
73,0,2196,0,NULL,1
212,0,69,0,NULL,0
254,0,43,0,NULL,NULL
188,0,NULL,0,NULL,0
103,0,246,0,NULL,0
86,0,30,0,"2012-06-11",0
134,0,73,0,NULL,0
24,0,100,0,NULL,1
229,0,134,0,NULL,0
209,0,30,0,NULL,0
30,0,169,0,NULL,0
228,0,30,0,NULL,1
228,0,97,0,NULL,0
140,0,69,0,NULL,0
194,0,69,0,NULL,0
270,0,84,0,"2012-05-31",0
169,50,5890,0,NULL,0
181,0,228,30,NULL,1
30,0,134,0,NULL,0
69,0,252,50,"2012-06-24",0
315,0,97,0,NULL,0
254,0,43,0,NULL,NULL
175,50,32,50,NULL,0
30,0,134,0,NULL,0
134,20,279,20,NULL,0
179,0,140,0,"2012-05-31",0
134,0,37,0,"2012-06-15",0
24,0,228,10,NULL,0
69,0,252,50,"2012-06-24",0
30,0,81,50,NULL,0
246,0,197,50,NULL,0
69,0,170,0,NULL,1
169,50,6020,0,NULL,0
37,0,246,0,NULL,0
140,0,69,0,NULL,0
23,20,30,0,NULL,1
274,40,30,20,NULL,0
30,0,134,0,NULL,0
246,0,197,50,NULL,0
310,30,37,0,NULL,0
86,0,179,0,NULL,0
209,0,30,0,NULL,0
6747,50,228,0,"2012-06-24",2
254,0,43,0,NULL,NULL
134,0,175,0,NULL,0
254,0,43,0,NULL,NULL
228,0,30,0,NULL,1
30,0,194,0,NULL,0
8784,20,254,20,NULL,0
228,0,97,0,NULL,0
140,0,69,0,NULL,0
93,0,134,0,NULL,0
246,0,197,50,NULL,0
194,0,30,0,NULL,0
246,10,81,10,NULL,0
69,0,170,0,NULL,1
86,0,30,0,"2012-06-11",0
351,0,26,30,NULL,0
194,0,69,0,NULL,0
NULL,0,8835,0,NULL,0
44,0,30,0,NULL,0
37,0,246,0,NULL,0
NULL,0,179,0,NULL,0
270,0,84,0,"2012-05-31",0
134,0,37,0,"2012-06-15",0
30,0,194,0,NULL,0
228,0,100,0,NULL,0
8512,0,100,0,NULL,0
97,50,246,50,NULL,0
NULL,0,8835,0,NULL,0
310,50,6020,0,NULL,0
30,0,138,0,NULL,0
30,0,179,0,NULL,0
178,0,1,0,NULL,0
246,0,197,0,NULL,0
246,0,54,0,NULL,0
315,0,97,0,NULL,0
73,50,160,10,"2012-06-10",0
310,10,253,0,NULL,0
211,50,2196,50,NULL,2
32,0,279,0,NULL,0
69,0,279,0,NULL,0
37,0,246,0,NULL,0
311,0,100,0,NULL,0
30,0,194,0,NULL,0
351,50,26,0,NULL,0
209,0,69,0,NULL,1
310,50,6020,50,NULL,0
8462,50,286,50,NULL,0
NULL,0,179,0,NULL,0
140,0,69,0,NULL,0
69,0,30,0,NULL,0
30,0,69,0,NULL,0
131,0,163,0,NULL,0
134,0,43,0,NULL,0
179,0,246,0,NULL,0
30,0,138,0,NULL,0
270,0,84,0,"2012-05-31",0
30,0,69,0,NULL,0
NULL,0,8835,0,NULL,0
30,0,134,0,NULL,0
97,0,228,0,NULL,0
254,0,43,0,NULL,NULL
2999,0,100,0,NULL,0
310,0,228,0,NULL,0
30,0,69,0,NULL,0
NULL,0,179,0,NULL,0
30,0,100,0,NULL,0
194,0,69,0,NULL,0
310,30,37,0,NULL,0
310,50,5889,50,NULL,0
30,0,69,0,NULL,0
134,0,7682,0,"2012-06-01",0
228,0,2196,0,NULL,0
30,0,228,0,NULL,0
63,50,30,0,NULL,0
310,50,282,50,NULL,0
209,0,30,0,NULL,0
30,0,138,0,NULL,0
194,0,69,0,NULL,0
32,0,279,0,NULL,0
21,50,100,0,NULL,0
5453,0,5440,0,NULL,0
140,0,69,0,NULL,0
NULL,0,2139,0,NULL,0
44,0,134,0,"2012-05-31",0
178,0,134,0,NULL,0
310,50,21602,50,NULL,0
97,0,30,0,NULL,0
134,0,30,0,NULL,0
134,0,175,0,NULL,0
30,0,100,0,NULL,0
228,0,100,0,NULL,0
30,0,194,0,"2012-05-31",0
NULL,0,2139,0,NULL,0
310,10,253,0,NULL,0
134,0,69,0,"2012-05-31",0
310,30,37,0,NULL,0
194,50,198,50,NULL,0
37,0,246,0,NULL,0
44,0,134,0,"2012-05-31",0
246,50,278,0,NULL,0
32,0,279,0,NULL,0
26,50,351,0,NULL,0
73,50,160,10,"2012-06-10",0
30,0,228,0,NULL,0
140,0,310,0,NULL,0
134,0,73,0,NULL,0
270,50,200,50,NULL,0
179,0,228,0,"2012-05-31",0
69,0,170,0,NULL,1
228,50,254,50,NULL,0
131,0,163,0,NULL,0
279,0,203,0,NULL,0
108,50,97,0,NULL,4
209,0,30,0,NULL,0
8784,20,254,20,NULL,0
252,20,310,20,NULL,1
1,0,169,0,NULL,0
30,0,194,0,"2012-05-31",0
30,0,100,0,NULL,0
270,50,200,50,NULL,2
310,10,253,0,NULL,0
NULL,0,2139,0,NULL,0
108,50,97,0,NULL,0
310,0,30,0,NULL,0
179,0,69,50,NULL,0
44,0,134,0,"2012-05-31",0
134,0,69,0,"2012-05-31",0
228,0,100,0,NULL,0
175,0,8513,0,NULL,0
194,0,152,0,NULL,0
246,0,69,0,NULL,0
30,0,194,0,"2012-05-31",0
228,0,97,0,NULL,0
108,0,97,0,NULL,0
246,50,254,50,NULL,0
8784,20,254,20,NULL,0
97,10,169,10,NULL,0
131,0,163,0,NULL,0
140,0,69,0,NULL,0
24,0,100,0,NULL,0
246,30,278,0,NULL,0
134,0,175,0,NULL,0
73,50,160,10,"2012-06-10",0
254,0,43,0,NULL,NULL
30,0,69,0,NULL,0
209,0,279,0,NULL,0
255,0,69,0,NULL,0
194,0,152,0,NULL,0
228,0,2196,0,NULL,0
175,0,134,0,NULL,0
246,50,254,50,NULL,0
NULL,0,2139,0,NULL,NULL
228,20,246,20,NULL,NULL
30,0,179,0,NULL,0
228,0,97,0,NULL,0
254,0,43,0,NULL,1
30,0,134,0,NULL,0
175,0,134,0,NULL,0
30,0,100,0,NULL,0
30,0,55,0,NULL,0
246,0,278,0,NULL,0
228,0,30,0,NULL,1
97,0,5469,0,NULL,0
30,0,134,0,NULL,0
30,0,179,0,NULL,0
69,0,228,0,NULL,0
30,0,194,0,"2012-05-31",0
228,0,100,0,NULL,0
100,0,20,50,"2012-06-20",0
175,0,134,0,NULL,0
178,0,81,0,"2012-06-10",0
134,0,69,0,"2012-05-31",0
310,50,5890,50,NULL,1
69,0,252,50,"2012-06-24",0
246,0,69,0,NULL,0
246,0,54,0,NULL,0
179,0,246,0,NULL,0
246,50,254,50,NULL,0
30,0,169,0,NULL,0
3075,0,246,0,NULL,0
134,0,175,0,NULL,0
8784,20,254,20,NULL,0
188,0,NULL,0,NULL,0
175,0,69,0,NULL,0
30,0,100,0,NULL,0
134,0,7682,0,"2012-06-01",0
30,0,134,0,NULL,0
228,0,100,0,NULL,0
194,30,198,30,NULL,0
30,0,138,0,NULL,0
30,0,121,0,NULL,0
30,0,69,0,NULL,0
134,0,69,0,NULL,0
251,50,22,50,NULL,1
37,0,1,0,NULL,0
246,50,254,50,NULL,0
254,0,43,0,NULL,1
134,50,222,50,NULL,0
7716,20,3082,20,NULL,0
134,0,30,0,NULL,0
175,0,203,0,NULL,0
73,0,30,0,NULL,0
194,0,69,0,NULL,0
175,0,69,0,NULL,0
26,50,351,0,NULL,0
2140,0,NULL,0,NULL,NULL
44,0,136,0,NULL,0
354,50,134,0,NULL,0
7716,20,3082,20,NULL,0
30,0,134,0,NULL,0
134,0,30,0,NULL,0
30,0,100,0,NULL,0
93,0,134,0,NULL,0
188,0,NULL,0,NULL,0
179,0,228,0,NULL,0
175,0,69,0,NULL,0
228,0,100,0,NULL,0
178,0,81,0,"2012-06-10",0
37,0,1,0,NULL,0
121,30,120,0,NULL,0
